timestamp,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65
2025-05-02 12:18:08,37384.8,37399.0,4666.4,4665.6,4665.1,3956.5,3954.4,3953.6,12995.4,12999.7,13003.8,6617.2,6614.9,6617.3,8545.2,8540.6,98752.1,98726.3,35275.2,35299.2,35304.2,7261.3,7260.8,7260.8,13617.4,13592.9,13551.8,17959.9,17937.7,17946.4,24326.6,24334.9,47968.3,47996.5,27956.0,27966.4,27972.1,22541.1,22544.0,22534.3,33251.5,33206.3,33173.0,23930.7,23924.3,23908.9,65086.8,65068.6,7486.8,7488.1,7362.3,7360.3,7361.6,18876.4,18884.3,18892.2,7060.5,7046.5,7041.7,7412.0,7413.6,7416.9,9069.1,9071.1,27.52,94.849998
2025-05-02 12:18:11,37500.7,37519.4,4682.1,4680.3,4682.2,3968.0,3967.9,3967.5,13076.4,13077.8,13082.6,6647.9,6646.7,6648.3,8568.1,8570.0,98619.4,98617.2,35234.6,35221.3,35182.4,7242.2,7239.5,7236.7,13434.9,13445.8,13457.8,18030.7,18014.8,18020.8,24346.6,24350.7,47886.4,47913.3,27884.4,27890.4,27883.2,22461.6,22460.8,22456.8,33107.8,33081.6,33079.5,23945.3,23963.3,23978.8,65158.5,65171.5,7490.1,7490.8,7370.5,7370.8,7370.7,18902.2,18895.5,18885.6,7107.5,7086.3,7072.6,7435.9,7440.2,7434.6,9079.9,9085.2,27.58,94.830002
2025-05-02 12:18:13,37605.8,37636.0,4709.7,4711.5,4712.9,4018.9,4018.1,4018.4,13217.6,13228.9,13237.4,6734.9,6738.0,6741.3,8625.8,8627.4,98825.0,98774.1,35518.5,35510.6,35535.5,7278.6,7279.2,7279.8,13789.8,13784.3,13778.5,18259.2,18266.8,18267.6,24471.2,24469.2,48116.6,48103.4,28289.4,28285.8,28271.0,22779.1,22753.5,22736.9,33943.4,33884.0,33833.9,24139.2,24129.2,24113.0,65413.0,65378.4,7496.5,7498.1,7374.8,7376.2,7376.5,18985.4,18981.3,18977.2,7206.5,7194.5,7179.6,7466.0,7462.4,7467.2,9092.0,9096.1,27.559999,94.870003
2025-05-02 12:18:16,37757.4,37746.8,4748.0,4747.6,4746.1,4067.3,4064.0,4062.5,13334.9,13332.2,13332.6,6814.8,6816.5,6816.1,8625.5,8622.8,98738.8,98675.9,35356.2,35323.5,35312.4,7264.4,7262.0,7259.8,13548.2,13550.4,13546.2,18067.0,18055.8,18068.0,24365.2,24378.9,47886.0,47887.0,27944.2,27940.9,27938.3,22480.4,22473.4,22474.6,33155.4,33152.1,33118.4,23972.6,23970.6,23982.4,65169.7,65161.8,7492.6,7493.5,7373.3,7375.0,7377.9,18996.8,18991.3,18992.5,7225.3,7209.4,7201.6,7466.3,7466.3,7472.4,9103.3,9097.8,27.440001,94.809998
2025-05-02 12:18:19,37715.5,37699.2,4747.3,4746.7,4746.2,4061.0,4058.2,4055.9,13285.6,13280.2,13279.3,6787.5,6784.5,6783.7,8597.5,8598.4,98627.0,98620.2,35270.8,35274.2,35247.0,7250.5,7248.7,7246.0,13496.7,13502.0,13514.1,18141.7,18155.5,18170.9,24412.1,24418.1,47966.5,47958.5,28046.4,28040.2,28038.7,22574.4,22557.4,22561.7,33343.6,33322.3,33309.0,24018.0,24012.3,24017.1,65148.4,65125.5,7485.9,7486.2,7374.0,7374.4,7372.4,18939.5,18944.5,18950.4,7137.7,7118.1,7119.0,7443.2,7441.0,7443.9,9085.1,9085.8,27.549999,94.830002
2025-05-02 12:18:22,37529.3,37533.0,4712.3,4711.5,4711.1,4018.3,3998.3,3998.0,13194.9,13197.9,13201.1,6742.3,6740.2,6738.9,8579.5,8575.3,98598.7,98658.0,35274.2,35276.8,35290.5,7265.7,7261.1,7261.6,13554.6,13555.8,13559.4,18109.3,18092.3,18064.9,24337.8,24325.0,47836.6,47867.2,27907.8,27932.1,27952.5,22494.6,22512.3,22513.4,33209.1,33254.3,33320.7,24067.6,24073.8,24074.3,65307.1,65308.3,7493.6,7493.6,7378.3,7376.4,7378.2,19003.4,19010.9,19005.0,7194.4,7176.9,7166.0,7451.3,7452.6,7449.5,9074.1,9070.5,27.610001,94.889999
2025-05-02 12:18:25,37491.1,37476.1,4714.0,4712.1,4711.1,4024.2,4019.8,3999.7,13197.9,13188.1,13182.5,6725.9,6723.8,6722.4,8578.9,8582.6,98301.6,98303.8,34930.1,34938.4,34941.9,7200.9,7200.0,7200.4,13142.8,13175.8,13206.4,18025.4,18026.6,18037.0,24367.4,24374.4,47888.0,47931.7,27856.3,27847.9,27829.0,22356.1,22311.4,22277.4,32587.6,32554.4,32548.3,23812.1,23827.9,23853.9,65005.0,65036.8,7485.8,7487.0,7370.1,7369.6,7370.1,18892.3,18904.8,18900.0,7027.5,7006.6,6994.4,7403.0,7408.9,7406.7,9064.9,9064.5,27.530001,94.870003
2025-05-02 12:18:27,37430.8,37441.3,4682.3,4683.4,4684.4,3966.6,3965.8,3965.6,13107.7,13117.7,13126.0,6689.2,6691.4,6694.9,8600.6,8602.9,98839.5,98876.5,35617.7,35595.8,35600.5,7290.9,7292.3,7291.3,13727.5,13733.6,13744.0,18292.2,18307.8,18310.1,24488.8,24484.5,48103.2,48136.3,28269.9,28261.1,28252.0,22755.7,22748.8,22750.1,33898.0,33845.4,33801.7,24131.0,24120.4,24117.1,65365.0,65375.3,7488.7,7491.2,7382.5,7382.8,7381.2,18874.2,18881.0,18878.5,7060.3,7045.8,7038.9,7428.5,7429.2,7432.3,9060.3,9058.5,27.620001,94.809998
2025-05-02 12:18:30,37461.8,37468.2,4708.3,4706.7,4707.7,3999.8,3997.9,3996.4,13206.6,13213.9,13218.2,6751.0,6748.4,6749.1,8604.2,8603.5,98797.4,98771.3,35422.2,35418.2,35432.0,7284.2,7280.5,7279.7,13662.0,13671.2,13678.6,18207.6,18206.8,18209.8,24424.2,24422.1,47970.0,47986.9,28067.5,28072.5,28070.8,22579.7,22580.3,22560.1,33353.1,33292.9,33263.6,24027.6,24013.4,24018.7,65174.9,65208.8,7490.0,7491.5,7384.1,7385.9,7383.7,18930.5,18932.3,18932.8,7103.4,7080.1,7065.5,7430.2,7435.8,7434.7,9049.4,9048.2,27.52,94.839996
2025-05-02 12:18:33,37530.4,37543.1,4720.7,4721.4,4721.9,4026.1,4023.7,4022.5,13238.3,13239.4,13238.5,6762.3,6760.0,6758.7,8593.0,8592.4,98750.0,98741.9,35517.9,35517.8,35529.2,7289.6,7284.7,7280.8,13601.2,13586.1,13571.8,18090.9,18087.3,18089.3,24373.5,24372.6,47843.2,47847.9,27889.1,27891.4,27879.5,22423.3,22415.8,22392.2,32933.6,32899.7,32883.7,23919.8,23923.8,23933.9,65067.8,65096.3,7492.0,7490.9,7388.2,7386.0,7389.0,18958.7,18956.8,18939.8,7128.6,7102.7,7082.5,7439.6,7432.1,7445.1,9058.3,9058.6,27.58,94.800003
2025-05-02 12:18:36,37491.8,37474.5,4719.5,4717.0,4714.3,4018.1,3997.1,3994.9,13175.0,13173.8,13174.5,6727.9,6728.5,6732.8,8597.6,8599.4,98731.6,98684.1,35425.9,35443.3,35431.6,7277.6,7274.2,7274.7,13600.5,13598.3,13591.0,18137.2,18131.3,18134.5,24393.8,24395.3,47892.7,47906.0,27977.2,27988.2,27981.1,22520.6,22479.7,22434.2,32993.9,32871.7,32831.4,23897.9,23916.2,23929.0,65097.1,65114.3,7492.6,7493.2,7387.8,7387.8,7385.9,18938.8,18950.7,18962.8,7107.7,7101.4,7097.6,7437.5,7441.3,7438.4,9062.9,9064.5,27.610001,94.82
2025-05-02 12:18:39,37555.4,37514.0,4729.3,4725.4,4722.1,4025.6,4020.4,3998.6,13199.5,13188.3,13176.2,6721.1,6710.8,6705.6,8540.3,8539.0,98289.5,98341.8,34981.5,34956.1,34973.6,7203.2,7203.3,7200.5,12968.8,12982.7,13001.2,17935.7,17956.4,17970.7,24344.1,24349.4,47756.8,47777.6,27684.3,27701.7,27674.7,22301.8,22279.4,22277.1,32610.1,32609.0,32607.4,23863.6,23859.9,23845.9,65009.0,64962.7,7484.6,7487.6,7382.2,7378.0,7373.4,18835.7,18850.2,18860.4,6949.2,6931.2,6924.6,7379.8,7382.8,7390.7,9037.5,9039.0,27.559999,94.830002
2025-05-02 12:18:42,37265.6,37282.8,4673.0,4671.5,4669.4,3957.5,3955.1,3954.2,13054.7,13057.1,13059.4,6660.5,6659.6,6656.2,8560.9,8562.0,98304.9,98276.1,35044.6,35037.6,35045.5,7226.2,7225.3,7225.4,13212.4,13228.1,13244.8,18013.8,18003.1,18015.1,24360.4,24359.9,47791.5,47760.7,27651.5,27648.8,27645.6,22280.1,22272.4,22273.4,32513.0,32514.7,32501.4,23822.6,23829.5,23824.4,65033.2,65044.7,7488.8,7489.1,7386.9,7384.6,7385.3,18888.6,18881.1,18875.5,6984.9,6963.0,6946.3,7399.9,7399.8,7402.8,9033.1,9040.6,27.65,94.860001
2025-05-02 12:18:44,37334.5,37351.1,4679.3,4678.9,4679.5,3962.0,3959.6,3958.3,13091.5,13093.8,13099.8,6672.8,6673.0,6675.8,8596.6,8597.6,98522.3,98537.2,35221.9,35166.7,35165.3,7241.1,7235.8,7231.7,13159.1,13146.2,13130.8,17847.7,17827.9,17847.6,24280.1,24283.6,47752.8,47701.2,27506.3,27533.9,27557.6,22255.2,22263.8,22287.4,32402.3,32426.3,32445.9,23834.7,23848.1,23843.4,65104.1,65112.9,7492.8,7492.7,7387.5,7387.8,7389.7,18940.7,18944.8,18949.4,7000.1,6993.0,6985.6,7409.9,7413.0,7416.0,9068.5,9072.2,27.66,94.830002
2025-05-02 12:18:47,37595.1,37600.4,4710.7,4711.0,4713.2,3989.4,3989.0,3990.1,13277.0,13289.4,13307.0,6758.6,6762.7,6766.7,8656.8,8659.7,98835.2,98841.3,35648.3,35644.0,35655.0,7314.4,7311.7,7309.3,13671.5,13660.2,13654.3,18177.2,18176.9,18177.6,24442.8,24443.5,47936.5,47900.0,27921.5,27906.1,27864.4,22441.8,22404.3,22390.2,32865.2,32824.5,32802.7,23925.0,23929.7,23932.8,65164.6,65146.1,7493.3,7493.5,7395.2,7395.2,7391.9,18931.1,18937.8,18938.1,7060.2,7046.8,7042.8,7438.1,7443.5,7443.0,9086.7,9087.2,27.59,94.82
2025-05-02 12:18:50,37631.9,37623.2,4731.8,4731.0,4730.5,4041.2,4037.4,4036.1,13333.7,13331.3,13333.8,6800.5,6801.3,6804.0,8639.3,8629.6,98827.1,98774.4,35574.3,35544.6,35554.5,7303.2,7302.0,7302.4,13646.4,13654.3,13659.7,18181.3,18147.5,18095.3,24341.9,24342.6,47829.8,47851.5,27875.5,27872.8,27893.7,22487.2,22497.0,22510.4,33043.5,33061.5,33074.0,24053.0,24063.3,24069.3,65341.6,65336.0,7495.5,7494.1,7400.1,7398.1,7398.1,18967.7,18958.2,18959.0,7087.3,7068.4,7058.7,7443.0,7448.3,7452.8,9074.9,9076.3,27.549999,94.809998
2025-05-02 12:18:53,37690.2,37692.4,4746.1,4746.1,4748.3,4048.9,4048.6,4048.6,13420.9,13423.5,13421.1,6839.7,6836.5,6834.9,8648.4,8643.0,98645.3,98677.1,35422.8,35430.2,35408.6,7281.0,7277.4,7278.3,13443.4,13453.7,13460.3,18075.0,18020.3,17979.2,24293.2,24293.3,47738.0,47745.6,27577.8,27534.5,27519.0,22160.3,22158.1,22154.9,32247.5,32267.3,32290.4,23848.0,23864.0,23873.2,65079.7,65071.5,7496.7,7496.2,7404.7,7402.3,7403.7,19033.3,19019.3,19012.6,7131.4,7102.5,7078.8,7442.4,7438.5,7444.9,9073.5,9068.9,27.549999,94.809998
2025-05-02 12:18:56,37643.7,37638.9,4742.4,4742.2,4742.1,4050.2,4047.9,4046.0,13368.7,13372.5,13374.5,6822.7,6823.7,6824.2,8652.0,8653.0,98697.9,98558.3,35337.4,35338.0,35326.9,7264.5,7260.4,7259.9,13294.4,13307.1,13319.8,18036.6,18046.6,18059.8,24398.5,24407.9,47813.7,47879.2,27710.2,27716.5,27732.6,22408.3,22407.9,22392.4,32740.9,32722.0,32714.4,23960.9,23954.9,23957.9,65158.9,65172.8,7498.4,7498.8,7407.3,7405.0,7405.1,19065.1,19062.9,19062.2,7207.0,7191.1,7178.0,7481.4,7482.5,7481.1,9091.8,9091.0,27.59,94.809998
2025-05-02 12:18:58,37714.7,37706.5,4765.4,4765.8,4765.3,4073.2,4070.0,4068.0,13411.6,13403.3,13390.6,6826.2,6821.0,6814.7,8609.7,8608.1,98640.0,98663.1,35295.2,35313.5,35338.6,7263.3,7266.2,7266.3,13320.9,13332.8,13342.3,18062.1,18077.7,18090.8,24422.7,24424.9,47828.7,47859.5,27705.1,27735.9,27746.0,22457.8,22466.9,22469.5,32877.3,32883.8,32906.3,24019.0,24024.2,24023.3,65257.8,65286.2,7499.4,7499.9,7404.6,7403.9,7403.3,18969.0,18969.2,18958.4,7107.0,7082.1,7072.3,7447.9,7444.8,7449.6,9063.1,9065.0,27.610001,94.809998
2025-05-02 12:19:01,37522.9,37569.2,4737.7,4738.3,4739.9,4045.7,4043.7,4043.8,13392.6,13399.9,13409.8,6844.8,6844.7,6845.0,8660.8,8660.7,98743.0,98719.1,35546.5,35527.2,35521.1,7286.8,7281.0,7281.7,13422.3,13431.6,13433.4,18068.2,18059.9,18051.3,24374.3,24360.9,47812.5,47756.5,27710.6,27708.1,27717.9,22358.3,22364.5,22382.9,32644.2,32648.9,32688.9,23963.9,23978.4,23980.7,65160.0,65144.0,7494.3,7494.7,7409.5,7411.9,7408.7,19061.2,19056.4,19053.9,7216.8,7198.5,7188.3,7486.7,7486.5,7489.3,9086.2,9086.3,27.610001,94.82
2025-05-02 12:19:04,37654.4,37664.4,4761.1,4759.4,4759.5,4064.8,4061.9,4060.5,13416.5,13423.0,13428.9,6847.1,6846.8,6848.5,8655.9,8653.6,98564.2,98637.5,35489.7,35484.5,35461.9,7284.6,7279.7,7277.5,13366.0,13355.0,13352.2,18049.1,18061.5,18079.7,24394.2,24385.9,47780.2,47779.6,27696.1,27679.7,27673.9,22320.5,22302.3,22285.9,32449.4,32426.9,32386.0,23874.3,23875.9,23878.7,65008.0,64988.0,7497.1,7496.1,7412.0,7412.3,7412.6,19104.0,19092.3,19087.9,7259.5,7237.0,7234.1,7505.6,7504.6,7502.7,9103.6,9102.9,27.65,94.790001
2025-05-02 12:19:07,37788.5,37738.8,4792.2,4786.4,4780.5,4099.2,4091.9,4086.1,13466.6,13456.6,13450.1,6858.7,6853.8,6853.6,8636.5,8637.3,98651.4,98676.4,35432.9,35450.5,35436.9,7284.2,7282.6,7284.9,13431.5,13439.3,13444.6,18123.4,18137.9,18146.2,24445.0,24452.2,47760.0,47805.0,27613.2,27619.4,27621.8,22332.2,22336.4,22336.1,32490.0,32479.5,32475.8,23890.9,23889.0,23895.6,64999.6,64991.4,7493.9,7492.7,7406.9,7400.4,7402.3,18940.1,18953.7,18980.1,7092.4,7081.0,7071.5,7445.4,7443.7,7448.4,9075.3,9075.8,27.620001,94.849998
