timestamp,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65
2025-06-05 09:07:58,43017.0,43008.0,5512.4,5511.7,5511.6,5093.5,5094.1,5094.6,16363.3,16363.4,16363.5,7920.5,7920.0,7921.4,9959.4,9957.6,109371.1,109428.3,43316.5,43317.2,43325.0,8445.9,8446.8,8447.5,16379.4,16375.8,16378.1,20082.6,20073.7,20086.9,27656.5,27654.0,52711.6,52696.5,28267.2,28268.3,28265.1,30549.5,30551.2,30533.7,49169.5,49169.8,49161.9,30069.9,30064.2,30068.6,74045.6,74059.6,8188.9,8190.6,9678.8,9676.1,9674.4,22911.5,22915.7,22914.9,9500.9,9502.8,9505.9,8823.9,8820.2,8822.4,9667.2,9664.3,25.690001,42.560001
2025-06-05 09:08:01,43011.6,43006.4,5513.2,5512.7,5513.0,5094.0,5093.7,5093.6,16362.5,16361.1,16360.6,7917.7,7918.1,7920.4,9962.0,9958.6,109419.5,109396.7,43301.5,43272.8,43295.0,8444.1,8443.5,8446.4,16374.5,16374.1,16375.7,20078.5,20074.0,20077.6,27650.4,27656.0,52759.1,52704.9,28259.6,28249.8,28256.5,30534.6,30532.8,30538.9,49193.1,49184.2,49187.2,30058.3,30058.3,30047.1,74050.5,74039.0,8188.7,8189.9,9678.0,9675.9,9673.6,22912.9,22911.0,22912.8,9501.7,9498.4,9495.2,8824.9,8824.7,8825.4,9666.3,9666.6,25.690001,42.639999
2025-06-05 09:08:04,43007.5,42988.5,5513.7,5513.4,5513.4,5093.9,5093.6,5094.8,16363.3,16363.6,16363.2,7917.3,7917.4,7915.5,9958.0,9958.9,109395.7,109403.4,43324.4,43318.8,43312.6,8445.6,8446.6,8447.1,16373.5,16376.9,16375.9,20074.5,20078.1,20070.8,27647.9,27655.4,52671.7,52733.5,28253.1,28262.0,28261.0,30523.5,30514.9,30523.3,49161.0,49164.5,49178.2,30055.5,30048.9,30047.1,74057.3,74023.8,8188.9,8189.1,9677.8,9675.9,9677.0,22916.0,22915.0,22914.6,9505.2,9503.6,9499.7,8814.6,8814.1,8809.6,9672.0,9671.1,25.73,42.549999
2025-06-05 09:08:06,43021.7,43020.9,5514.1,5513.3,5513.5,5093.5,5093.2,5094.2,16366.6,16364.7,16365.0,7915.9,7917.2,7917.7,9959.5,9958.6,109459.1,109499.3,43306.8,43295.3,43295.3,8448.9,8447.9,8447.4,16374.6,16375.6,16373.6,20072.5,20081.0,20064.5,27655.5,27644.4,52725.9,52717.6,28258.6,28255.3,28262.4,30522.9,30527.9,30519.5,49161.8,49164.0,49172.5,30060.9,30069.6,30063.4,74068.5,74078.3,8189.9,8188.5,9679.4,9677.1,9679.0,22913.0,22911.8,22911.4,9503.4,9502.4,9504.0,8819.6,8824.8,8823.9,9665.2,9665.8,25.709999,42.509998
2025-06-05 09:08:09,43017.9,43003.8,5513.7,5512.7,5512.9,5093.9,5095.5,5094.6,16365.3,16363.4,16362.8,7919.4,7919.3,7919.0,9958.9,9958.8,109469.3,109517.9,43276.5,43273.5,43273.4,8447.6,8449.3,8449.8,16375.4,16374.1,16375.9,20087.1,20075.9,20075.4,27649.1,27649.3,52695.6,52662.2,28263.1,28257.4,28270.3,30541.1,30541.2,30534.2,49189.6,49186.4,49166.3,30062.6,30054.7,30047.7,74008.2,74002.4,8187.9,8188.1,9682.5,9678.8,9680.3,22910.8,22908.1,22905.9,9503.3,9504.1,9504.9,8821.8,8821.9,8822.2,9666.4,9668.1,25.73,42.57
2025-06-05 09:08:12,43027.3,43019.4,5513.7,5512.8,5513.3,5094.9,5094.4,5095.3,16364.1,16364.7,16363.6,7915.0,7914.4,7916.8,9958.0,9957.1,109446.0,109501.1,43268.4,43276.7,43280.9,8449.5,8448.7,8450.8,16376.2,16375.8,16375.4,20085.0,20082.5,20085.9,27638.2,27635.4,52690.4,52714.8,28262.3,28265.4,28262.5,30532.3,30520.9,30519.2,49159.7,49142.1,49154.8,30060.3,30069.0,30066.1,74037.3,74048.1,8187.3,8188.1,9680.6,9676.0,9679.9,22900.3,22890.9,22902.2,9500.2,9498.8,9500.7,8826.5,8822.8,8824.0,9664.4,9665.0,25.700001,42.549999
2025-06-05 09:08:15,42999.9,43002.1,5513.2,5512.5,5513.8,5095.6,5094.2,5095.1,16362.2,16362.7,16362.4,7917.8,7916.4,7918.6,9957.1,9956.7,109522.3,109594.4,43274.4,43272.2,43293.7,8447.9,8448.2,8446.3,16374.3,16374.2,16373.2,20074.3,20079.7,20083.0,27651.8,27651.0,52730.7,52701.6,28251.5,28251.7,28260.3,30518.6,30524.4,30518.1,49147.9,49162.3,49161.7,30066.2,30060.6,30061.2,74012.3,74018.2,8188.8,8187.7,9683.2,9680.9,9678.9,22903.9,22903.9,22911.6,9502.2,9503.3,9502.6,8819.7,8819.9,8820.7,9667.5,9665.4,25.709999,42.52
2025-06-05 09:08:18,43028.4,43017.2,5511.9,5511.4,5512.2,5095.5,5096.0,5096.0,16364.4,16363.6,16364.9,7918.2,7918.8,7917.7,9957.7,9958.3,109548.8,109502.8,43277.1,43260.0,43273.1,8452.7,8453.0,8451.3,16374.6,16372.6,16372.8,20073.2,20071.2,20077.5,27665.1,27657.5,52692.3,52717.3,28263.2,28255.3,28254.9,30537.0,30538.2,30524.9,49147.5,49173.5,49167.8,30065.2,30073.8,30068.3,74035.5,74081.0,8187.1,8188.4,9678.4,9678.3,9676.8,22912.4,22901.9,22901.9,9497.8,9498.0,9498.0,8826.0,8828.1,8827.6,9664.5,9666.2,25.73,42.490002
2025-06-05 09:08:21,43017.5,43004.4,5512.8,5513.1,5512.7,5093.2,5094.3,5094.8,16363.2,16364.1,16363.4,7918.5,7917.1,7918.0,9957.2,9956.9,109457.3,109518.5,43300.3,43255.2,43279.9,8449.9,8447.3,8448.8,16372.5,16371.0,16374.3,20068.8,20079.3,20083.6,27642.8,27648.0,52684.4,52741.4,28256.8,28242.0,28240.6,30516.6,30524.5,30523.0,49163.3,49183.3,49183.4,30066.6,30062.6,30069.4,74034.8,74056.1,8186.3,8186.7,9677.1,9673.1,9675.5,22906.5,22906.9,22902.0,9501.6,9496.9,9499.1,8824.9,8828.0,8826.8,9664.0,9665.4,25.77,42.540001
2025-06-05 09:08:23,43007.8,43010.9,5513.4,5514.5,5514.7,5094.4,5093.7,5094.5,16361.9,16360.3,16363.1,7916.2,7916.9,7917.5,9956.7,9957.0,109384.2,109445.7,43315.8,43304.7,43314.7,8445.8,8447.1,8447.5,16374.9,16372.7,16374.6,20075.6,20069.6,20078.3,27645.5,27639.4,52652.1,52661.3,28258.8,28238.3,28246.6,30532.6,30538.6,30530.4,49163.0,49153.4,49143.8,30072.5,30079.4,30057.1,74013.5,74023.7,8186.4,8187.9,9679.5,9678.9,9678.9,22908.3,22903.3,22907.1,9502.6,9506.0,9501.0,8817.5,8815.0,8816.2,9665.1,9665.6,25.75,42.5
2025-06-05 09:08:26,42994.4,42997.8,5514.6,5513.3,5513.6,5094.4,5094.7,5094.1,16363.7,16363.1,16364.1,7916.9,7918.6,7919.1,9955.8,9954.3,109472.4,109419.3,43282.6,43302.3,43276.5,8445.7,8446.1,8446.1,16376.9,16376.1,16373.2,20065.9,20064.6,20062.7,27644.1,27647.1,52713.4,52691.2,28246.6,28247.3,28246.5,30534.8,30531.2,30537.7,49160.6,49167.5,49170.8,30070.2,30057.5,30068.2,74015.8,74006.3,8186.6,8186.3,9674.9,9672.2,9674.3,22897.6,22898.5,22900.6,9503.3,9502.2,9498.4,8827.4,8826.6,8827.2,9671.5,9668.6,25.75,42.5
2025-06-05 09:08:29,43019.4,43019.7,5514.1,5513.4,5513.3,5094.5,5093.2,5094.3,16364.5,16364.1,16362.4,7917.1,7916.0,7915.9,9956.6,9956.7,109363.9,109340.6,43289.2,43292.1,43276.8,8448.1,8447.1,8446.7,16374.6,16374.8,16372.4,20065.6,20079.4,20079.4,27644.9,27643.8,52656.1,52705.5,28250.6,28251.1,28260.1,30531.5,30534.8,30533.5,49180.7,49164.8,49159.9,30067.5,30065.8,30081.0,74003.1,74024.7,8187.9,8188.6,9679.2,9678.1,9676.0,22901.2,22900.5,22905.4,9500.6,9496.5,9501.9,8826.2,8826.0,8825.0,9670.2,9668.1,25.74,42.509998
2025-06-05 09:08:34,42999.1,43004.3,5514.6,5512.7,5513.5,5093.3,5092.5,5094.3,16364.4,16364.2,16364.6,7916.0,7917.1,7916.8,9956.4,9956.2,109413.8,109348.0,43297.1,43292.3,43296.8,8446.9,8447.4,8446.3,16375.5,16375.3,16372.4,20059.2,20047.8,20058.0,27661.7,27651.9,52727.2,52729.0,28259.5,28250.6,28264.4,30534.4,30526.4,30518.8,49161.7,49172.7,49172.4,30053.7,30056.0,30056.7,74021.3,74033.9,8184.6,8187.1,9679.6,9679.2,9675.7,22891.8,22893.6,22897.4,9503.3,9503.5,9505.4,8825.4,8825.2,8824.0,9664.5,9663.4,25.77,42.470001
2025-06-05 09:08:36,43004.4,43000.0,5514.9,5514.2,5513.6,5095.0,5093.3,5093.8,16363.0,16362.7,16363.5,7913.6,7915.6,7917.2,9956.0,9954.5,109506.7,109444.3,43312.1,43321.1,43338.2,8448.3,8445.9,8447.0,16374.1,16374.3,16373.7,20076.9,20069.1,20070.0,27646.9,27639.9,52719.8,52711.1,28257.0,28264.5,28269.7,30538.2,30544.4,30542.2,49181.3,49185.1,49168.4,30058.7,30064.9,30052.7,74003.8,74006.2,8188.3,8188.7,9679.9,9674.0,9677.2,22908.9,22910.3,22900.0,9502.5,9498.1,9501.2,8832.1,8832.3,8831.2,9662.9,9663.2,25.74,42.439999
2025-06-05 09:08:38,43016.7,42998.0,5515.6,5513.8,5513.9,5093.1,5093.4,5092.5,16366.7,16363.6,16363.4,7915.1,7918.4,7921.5,9955.5,9956.6,109397.2,109402.9,43279.1,43300.7,43301.3,8450.2,8451.1,8448.6,16373.8,16372.6,16374.9,20065.6,20067.9,20058.2,27630.8,27640.8,52712.4,52725.9,28256.5,28263.2,28263.7,30521.1,30517.5,30523.6,49158.5,49150.9,49157.8,30078.8,30064.2,30071.4,74050.4,74043.9,8185.6,8186.3,9678.3,9675.6,9675.8,22899.8,22899.8,22905.0,9505.3,9503.6,9503.5,8824.3,8825.7,8825.4,9664.0,9661.1,25.77,42.48
2025-06-05 09:08:40,43011.6,43012.9,5514.7,5513.8,5513.6,5093.1,5092.6,5092.6,16365.7,16364.9,16365.7,7918.2,7918.4,7916.7,9956.7,9955.9,109354.6,109381.1,43276.3,43300.9,43304.1,8445.6,8446.3,8446.0,16371.0,16371.9,16375.1,20074.0,20076.4,20067.7,27637.6,27630.2,52669.3,52684.3,28253.1,28256.6,28255.7,30529.3,30531.9,30533.3,49172.5,49159.4,49168.4,30074.7,30075.9,30067.7,74023.3,74017.3,8187.7,8187.0,9679.6,9676.4,9676.2,22905.2,22901.6,22904.5,9505.4,9501.8,9502.5,8817.8,8818.8,8816.4,9662.2,9660.8,25.799999,42.450001
2025-06-05 09:08:43,43009.8,43008.1,5516.0,5514.2,5515.1,5094.7,5093.3,5093.6,16363.2,16360.8,16361.9,7918.7,7918.9,7920.7,9955.0,9955.5,109418.1,109443.1,43290.4,43322.8,43317.1,8448.9,8448.0,8447.4,16373.9,16371.7,16374.5,20068.8,20074.9,20071.3,27631.3,27634.8,52700.2,52704.2,28269.0,28267.1,28273.9,30534.0,30528.1,30530.4,49197.7,49186.5,49181.4,30066.5,30071.3,30066.2,73991.6,73995.3,8187.1,8188.2,9679.7,9677.3,9677.4,22896.0,22895.3,22903.4,9503.9,9506.7,9508.5,8828.5,8833.5,8829.9,9667.3,9663.8,25.780001,42.459999
2025-06-05 09:08:46,42995.0,42989.4,5514.5,5513.8,5513.0,5095.0,5095.1,5095.0,16363.4,16363.0,16364.0,7919.2,7920.2,7921.2,9955.5,9954.8,109472.0,109476.6,43331.4,43329.7,43318.6,8445.8,8446.5,8447.8,16375.6,16373.4,16374.9,20064.4,20080.3,20074.6,27636.5,27631.2,52721.0,52707.9,28269.8,28267.5,28261.9,30531.5,30531.1,30520.8,49161.0,49145.7,49159.5,30079.8,30076.7,30073.4,74008.4,73992.2,8184.8,8186.2,9675.5,9675.5,9677.6,22898.9,22903.3,22894.6,9502.1,9499.5,9501.0,8830.6,8830.2,8827.1,9659.6,9661.0,25.77,42.419998
