timestamp,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65
2025-06-05 09:29:24,121134.0,121637.4,24701.3,24711.5,24695.3,16760.5,16758.6,16762.9,35431.7,35439.8,35433.8,23333.5,23325.3,23319.9,216880.9,215878.0,3006.1,2998.0,2008.3,2129196.8,2008.1,1100.1,1100.1,1100.1,2915.0,2914.5,2914.6,1695.9,1696.8,1697.3,4767.9,4768.7,8495.0,8493.4,6185.0,6185.7,6186.2,1611.1,1610.9,1611.4,10337.2,10334.0,10333.8,4005.3,4003.4,4005.7,46778.0,46789.8,2219226.2,2345615.2,3064.4,3062.8,3062.3,2992.6,2992.3,2992.4,1100.4,1100.4,1100.4,1842.9,1841.1,1841.4,5610.6,5609.1,25.799999,42.59
2025-06-05 09:29:26,121054.9,121231.9,24696.1,24701.3,24699.7,16744.1,16748.6,16756.1,35433.2,35423.9,35449.3,23329.8,23335.0,23335.9,216185.0,215937.0,3006.3,2998.3,2009.5,2136483.5,2009.2,1100.1,1100.1,1100.1,2915.8,2915.3,2915.1,1696.0,1696.7,1697.4,4769.3,4769.1,8492.7,8491.8,6185.3,6188.5,6185.1,1611.6,1611.4,1611.5,10333.2,10325.6,10335.2,4002.0,4000.7,4004.8,46799.2,46810.3,2293015.8,2365731.5,3064.6,3063.2,3062.4,2992.4,2992.3,2992.9,1100.4,1100.4,1100.3,1842.6,1841.0,1841.2,5612.0,5609.9,25.799999,42.57
2025-06-05 09:29:28,121219.5,121369.7,24711.4,24711.6,24702.4,16745.1,16749.5,16743.6,35435.6,35446.3,35448.4,23322.5,23333.7,23318.2,216015.7,215854.4,3006.2,2998.0,2009.4,2245696.2,2009.5,1100.2,1100.1,1100.1,2915.0,2914.8,2914.7,1696.1,1697.0,1697.5,4769.0,4768.7,8493.7,8494.9,6191.0,6189.7,6189.5,1611.4,1611.4,1611.7,10338.3,10338.3,10345.2,4001.1,4003.6,4005.2,46766.0,46814.4,2245696.2,2301915.8,3065.1,3063.2,3062.3,2992.8,2992.4,2992.6,1100.4,1100.4,1100.4,1842.7,1841.0,1841.1,5608.8,5608.0,25.790001,42.599998
2025-06-05 09:29:31,120972.1,121719.9,24699.6,24707.9,24709.9,16747.5,16746.7,16751.7,35440.4,35445.4,35445.8,23326.5,23333.4,23324.0,216039.2,215630.7,3006.2,2998.4,2009.4,2163765.0,2009.3,1100.1,1100.1,1100.1,2916.3,2916.0,2915.5,1696.2,1696.7,1697.3,4769.0,4768.1,8489.3,8491.1,6186.0,6188.8,6187.9,1611.3,1611.2,1611.7,10328.6,10328.9,10329.5,4002.8,4000.0,4001.5,46799.2,46833.9,2265858.2,2322195.2,3065.2,3062.8,3062.6,2992.9,2992.4,2992.6,1100.4,1100.4,1100.4,1842.9,1841.0,1841.4,5609.4,5609.5,25.799999,42.59
2025-06-05 09:29:35,121357.2,121369.7,24706.3,24710.7,24711.4,16742.3,16748.3,16754.3,35439.6,35440.6,35443.6,23320.7,23305.6,23321.0,216647.1,215752.3,3006.3,2998.5,2009.3,2081739.4,2009.3,1100.2,1100.1,1100.1,2915.4,2914.8,2914.3,1696.3,1696.9,1697.6,4768.9,4768.8,8492.8,8488.9,6184.9,6186.0,6185.3,1611.1,1611.2,1611.8,10326.7,10328.3,10326.8,4002.0,4001.1,4003.0,46783.4,46847.4,2300130.2,2308636.0,3065.1,3063.6,3062.8,2993.3,2992.9,2993.2,1100.4,1100.4,1100.4,1842.7,1841.3,1841.3,5610.0,5610.7,25.790001,42.59
2025-06-05 09:29:37,121131.6,121349.8,24713.8,24706.7,24704.0,16749.4,16759.8,16740.6,35436.1,35460.4,35457.8,23308.4,23318.4,23329.4,215599.3,216484.9,3006.3,2998.2,2009.4,2123859.5,2009.8,1100.1,1100.1,1100.1,2916.1,2915.3,2915.5,1696.2,1696.8,1697.5,4769.6,4768.7,8486.5,8490.3,6185.6,6183.8,6184.9,1611.1,1611.1,1611.4,10339.4,10340.7,10339.6,4000.5,4000.9,4000.1,46785.6,46809.1,2301022.8,2284624.5,3064.7,3062.9,3062.7,2992.9,2992.6,2992.8,1100.4,1100.4,1100.3,1842.9,1841.0,1841.2,5610.9,5610.3,25.790001,42.57
2025-06-05 09:29:39,121083.3,121451.7,24713.4,24707.8,24718.5,16758.5,16752.0,16756.3,35431.3,35451.2,35423.2,23314.0,23326.3,23319.2,215830.8,216323.0,3006.4,2998.2,2008.9,2193778.8,2008.7,1100.1,1100.1,1100.1,2915.9,2915.5,2915.1,1696.3,1696.9,1697.4,4768.6,4767.5,8489.2,8493.9,6185.0,6185.2,6184.1,1611.0,1610.7,1611.1,10321.1,10330.1,10331.3,4002.0,4001.8,4001.3,46840.5,46849.4,2205608.8,2217566.8,3064.9,3062.8,3062.8,2992.5,2992.0,2992.6,1100.4,1100.4,1100.4,1842.8,1840.9,1841.0,5607.7,5608.3,25.790001,42.57
2025-06-05 09:29:41,121440.5,121446.8,24702.8,24711.4,24722.1,16746.2,16744.9,16749.9,35448.0,35428.4,35454.7,23319.9,23320.0,23307.4,213861.2,216216.5,3006.0,2998.5,2009.2,2126143.8,2009.4,1100.1,1100.1,1100.1,2915.4,2915.2,2915.3,1696.2,1696.8,1697.2,4768.4,4768.8,8491.1,8491.5,6184.2,6186.4,6185.0,1611.0,1610.6,1610.9,10334.7,10337.5,10339.7,4004.5,4004.0,4008.1,46811.8,46847.0,2199881.8,2352593.2,3064.8,3063.4,3062.6,2993.0,2992.6,2992.9,1100.4,1100.4,1100.4,1842.9,1841.3,1841.3,5610.3,5612.1,25.77,42.619999
2025-06-05 09:29:43,121272.8,121209.6,24723.4,24716.4,24708.0,16746.4,16748.0,16744.4,35419.7,35441.7,35436.1,23327.5,23313.0,23320.9,216315.1,215591.5,3006.6,2998.4,2009.0,2174076.5,2009.1,1100.1,1100.1,1100.1,2915.9,2914.9,2914.6,1695.8,1696.6,1697.0,4768.6,4768.5,8490.1,8494.8,6182.7,6184.2,6184.9,1611.0,1610.9,1611.3,10330.7,10326.7,10333.8,4003.2,4002.9,4004.1,46785.6,46808.3,2289475.0,2336374.8,3064.3,3062.9,3062.4,2992.9,2992.7,2993.0,1100.4,1100.4,1100.4,1842.5,1840.8,1841.1,5613.1,5611.8,25.799999,42.580002
2025-06-05 09:29:45,120941.2,121634.9,24717.7,24708.9,24711.8,16728.8,16746.0,16744.5,35515.5,35457.1,35435.4,23327.4,23329.3,23330.1,215051.9,216216.5,3006.5,2998.6,2009.2,2200698.2,2009.4,1100.1,1100.1,1100.1,2916.2,2914.9,2915.3,1696.1,1696.8,1697.3,4769.1,4768.0,8495.4,8496.9,6184.2,6181.8,6182.1,1610.7,1610.9,1611.4,10326.7,10323.5,10328.0,4003.4,4004.4,4001.3,46789.4,46827.7,2342835.2,2248250.0,3064.9,3062.8,3062.5,2993.2,2993.0,2992.9,1100.4,1100.4,1100.4,1842.4,1840.5,1841.0,5609.7,5610.6,25.790001,42.580002
