timestamp,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65
2025-06-04 09:04:17,39213.9,39199.3,4767.0,4765.5,4765.9,4240.9,4240.6,4240.5,13733.6,13733.2,13732.6,6780.3,6779.2,6779.5,8887.0,8887.3,104771.5,104824.8,37608.9,37612.3,37602.9,7631.3,7630.0,7630.3,13859.3,13857.6,13857.3,17197.1,17196.5,17194.0,25222.0,25213.9,49965.0,49950.0,24121.7,24125.3,24124.7,25672.6,25656.2,25657.3,37187.9,37207.4,37212.1,24883.9,24879.6,24871.1,69106.0,69102.8,7777.4,7778.3,8376.6,8376.3,8376.6,18588.2,18584.8,18586.1,8054.1,8052.2,8054.5,7790.1,7788.0,7791.2,9065.6,9065.2,26.6,36.060001
2025-06-04 09:04:20,39210.3,39201.6,4766.4,4765.2,4766.3,4241.1,4240.6,4240.8,13731.9,13732.3,13730.9,6780.7,6778.4,6780.0,8889.2,8886.7,104780.7,104745.8,37581.2,37581.7,37575.1,7632.8,7634.0,7633.5,13856.9,13858.2,13859.3,17189.6,17194.9,17197.6,25218.9,25223.7,49936.7,49929.2,24133.2,24133.8,24132.8,25660.9,25664.6,25653.3,37222.0,37208.7,37210.7,24876.8,24874.3,24869.7,69129.4,69126.2,7777.4,7778.4,8378.5,8376.7,8376.7,18595.5,18599.9,18600.4,8051.0,8050.8,8052.3,7789.2,7790.2,7790.7,9062.8,9062.3,26.629999,35.919998
2025-06-04 09:04:24,39211.7,39204.4,4767.0,4766.2,4766.3,4239.6,4238.8,4239.4,13730.6,13732.2,13733.1,6780.5,6780.3,6782.2,8886.9,8886.5,104760.3,104769.3,37562.7,37573.5,37571.9,7632.6,7631.1,7631.6,13859.0,13860.7,13857.2,17182.3,17191.0,17185.6,25223.0,25232.5,49877.7,49897.7,24135.1,24130.8,24128.0,25658.1,25659.0,25650.8,37209.6,37222.0,37217.9,24884.6,24881.5,24882.5,69084.4,69098.2,7771.9,7774.5,8378.0,8377.0,8374.8,18581.4,18588.1,18587.3,8051.1,8047.6,8052.0,7789.4,7789.4,7792.2,9063.1,9062.6,26.610001,35.75
2025-06-04 09:04:29,39199.8,39200.1,4766.4,4766.6,4767.1,4239.9,4240.3,4240.1,13731.7,13730.9,13730.3,6780.1,6779.9,6780.6,8886.4,8886.5,104833.9,104782.8,37568.5,37569.2,37584.0,7629.9,7629.3,7629.7,13853.7,13853.7,13854.0,17191.8,17185.3,17186.5,25228.8,25224.7,49904.6,49904.7,24125.3,24128.0,24129.2,25645.9,25651.4,25644.0,37195.8,37196.9,37196.0,24890.9,24890.9,24893.0,69102.3,69087.0,7774.3,7774.0,8375.8,8374.3,8370.8,18595.2,18592.8,18587.5,8052.3,8053.9,8053.3,7785.6,7785.8,7789.0,9061.2,9060.6,26.66,35.650002
2025-06-04 09:04:33,39205.4,39194.2,4767.1,4765.9,4766.6,4240.1,4240.0,4240.2,13731.3,13728.4,13729.2,6779.5,6777.8,6779.5,8885.1,8885.6,104714.7,104721.0,37594.3,37598.7,37579.8,7628.2,7630.3,7630.1,13857.3,13854.6,13854.6,17184.9,17181.3,17173.5,25220.8,25228.2,49879.7,49906.8,24121.5,24124.8,24124.5,25646.1,25647.7,25639.7,37210.8,37206.4,37207.1,24882.6,24874.6,24881.5,69126.6,69088.0,7773.0,7773.4,8372.5,8372.6,8371.7,18582.6,18584.0,18583.3,8053.4,8054.3,8052.9,7787.1,7783.0,7783.3,9063.7,9062.1,26.66,35.619999
2025-06-04 09:04:35,39200.6,39199.3,4767.3,4766.4,4766.2,4239.3,4238.4,4239.7,13732.2,13729.6,13730.1,6779.6,6778.1,6779.5,8885.2,8885.8,104790.8,104775.8,37573.9,37563.5,37566.2,7628.6,7629.3,7630.4,13859.1,13854.7,13856.5,17206.3,17204.3,17199.9,25222.6,25218.7,49870.6,49917.1,24128.4,24129.2,24131.4,25657.7,25653.7,25652.8,37206.2,37210.9,37205.8,24880.8,24886.4,24886.9,69114.1,69110.3,7773.4,7773.8,8380.0,8373.4,8375.8,18599.6,18596.1,18591.7,8053.5,8051.4,8050.1,7786.4,7785.9,7783.7,9060.8,9060.1,26.639999,35.66
2025-06-04 09:04:38,39195.9,39192.6,4766.1,4765.5,4765.6,4239.6,4239.7,4240.4,13732.0,13731.0,13730.0,6779.5,6778.2,6777.8,8885.2,8885.5,104791.8,104718.1,37552.8,37566.4,37547.7,7631.2,7629.6,7629.6,13855.1,13855.2,13855.5,17205.9,17210.0,17207.2,25208.0,25203.6,49863.7,49905.8,24139.8,24138.6,24132.0,25647.7,25651.1,25648.2,37217.5,37224.8,37222.4,24887.0,24878.6,24886.9,69089.4,69089.0,7772.8,7772.7,8378.9,8377.8,8378.5,18597.1,18596.6,18597.1,8056.7,8050.1,8051.0,7786.9,7787.2,7785.6,9063.2,9061.7,26.66,35.689999
2025-06-04 09:04:40,39190.7,39214.5,4766.7,4765.3,4765.2,4239.2,4239.8,4239.5,13730.2,13728.3,13728.8,6778.0,6777.3,6778.9,8884.5,8885.1,104841.9,104881.7,37585.5,37580.0,37577.5,7625.9,7626.4,7627.6,13855.6,13856.4,13856.9,17193.1,17188.8,17182.7,25222.1,25216.1,49889.9,49905.4,24123.5,24123.8,24128.9,25637.2,25640.0,25634.6,37207.6,37213.0,37197.1,24881.2,24875.6,24877.1,69101.8,69091.7,7772.3,7772.5,8375.9,8375.1,8376.8,18597.4,18595.8,18590.5,8052.8,8053.0,8052.9,7786.8,7784.3,7786.6,9063.5,9061.6,26.66,35.759998
2025-06-04 09:04:41,39196.2,39201.7,4766.6,4765.3,4764.7,4239.7,4238.8,4239.5,13731.6,13729.8,13730.0,6779.0,6778.3,6778.2,8885.2,8884.9,104884.7,104813.2,37520.0,37531.2,37541.5,7628.8,7629.2,7627.9,13856.9,13857.9,13855.6,17192.8,17192.0,17188.8,25216.8,25224.2,49851.6,49880.3,24123.0,24124.5,24119.3,25644.6,25657.8,25652.6,37207.0,37185.6,37190.7,24871.5,24876.8,24876.8,69086.8,69104.4,7774.2,7774.1,8376.1,8373.1,8372.3,18592.5,18592.6,18592.0,8051.4,8051.0,8052.0,7786.6,7782.9,7787.5,9063.0,9065.1,26.610001,35.77
2025-06-04 09:04:43,39180.2,39184.3,4764.3,4764.5,4764.7,4239.1,4239.0,4239.0,13730.9,13730.0,13730.5,6779.9,6779.1,6779.7,8883.5,8883.0,104844.7,104829.5,37537.7,37538.2,37524.3,7626.0,7625.8,7627.6,13857.5,13854.9,13855.0,17194.2,17188.4,17188.0,25211.1,25210.0,49899.4,49912.3,24116.7,24119.3,24119.7,25643.9,25644.6,25649.4,37205.8,37204.2,37209.7,24872.2,24881.9,24883.0,69104.0,69098.1,7774.6,7776.5,8375.4,8376.0,8375.2,18583.5,18587.4,18581.3,8051.0,8049.2,8049.2,7783.2,7781.4,7781.7,9060.9,9062.9,26.639999,35.849998
2025-06-04 09:04:46,39202.9,39174.0,4766.4,4766.1,4765.5,4238.5,4238.4,4238.9,13727.3,13726.6,13728.5,6776.7,6776.3,6777.2,8885.1,8884.4,104776.1,104752.3,37570.5,37563.5,37563.8,7627.7,7626.5,7627.5,13855.0,13854.8,13855.5,17191.1,17190.8,17189.3,25211.9,25215.9,49898.5,49932.8,24110.8,24117.4,24111.4,25645.1,25644.4,25650.6,37186.7,37174.8,37196.0,24877.2,24874.0,24874.9,69093.5,69096.6,7773.9,7774.2,8377.2,8377.4,8376.7,18584.2,18589.9,18585.1,8054.2,8054.9,8055.6,7783.9,7782.1,7785.2,9062.5,9062.1,26.67,35.880001
2025-06-04 09:04:48,39188.4,39201.9,4766.3,4765.1,4765.2,4238.6,4239.2,4239.3,13726.5,13726.1,13725.6,6776.6,6776.6,6778.4,8884.2,8884.2,104705.0,104676.7,37565.3,37559.1,37562.8,7631.2,7632.1,7632.7,13856.1,13854.7,13855.1,17185.4,17172.3,17183.9,25211.7,25214.8,49874.4,49888.8,24114.4,24114.3,24102.0,25647.3,25644.4,25646.2,37176.3,37200.9,37170.0,24874.8,24872.2,24876.5,69081.4,69083.7,7774.7,7775.9,8375.8,8374.8,8373.7,18588.2,18587.2,18587.5,8051.3,8050.9,8048.3,7782.0,7784.1,7786.9,9062.3,9062.9,26.67,35.889999
